Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[15161742.63453524],[-31.80577866]
150,[5848692.43218204],[-54.56339254]
250,[4695192.6911087],[-63.43666306]
350,[3837499.57029404],[-65.90805083]
450,[3192489.55763823],[-70.19940148]
550,[2705417.30197015],[-72.82937488]
650,[2344236.65280956],[-75.10089344]
750,[2040072.59804998],[-78.42815475]
850,[1827473.59832514],[-84.04545055]
950,[1679572.70921017],[-89.94857914]
1050,[1492918.36394781],[-93.30020785]
