Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[22396927.73064901],[-38.37645433]
150,[7723647.74114348],[-70.29462198]
250,[5239039.15694223],[-77.11865207]
350,[3902101.95554538],[-83.11597115]
450,[3181095.33455728],[-87.59771944]
550,[2646041.47507364],[-91.73672334]
650,[2226654.8797693],[-95.67467712]
750,[1937277.28930763],[-99.07945354]
850,[1695553.53039226],[-102.26264557]
950,[1551017.66263741],[-103.96790227]
1050,[1342391.50090526],[-107.04336132]
