Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[15407775.45083069],[-69.80961862]
150,[7976886.54949557],[-65.75580443]
250,[5448137.10335482],[-74.28593599]
350,[4202499.3501026],[-81.10220675]
450,[3398961.1119222],[-86.35522331]
550,[2845435.87933446],[-90.58395904]
650,[2380544.98540462],[-94.75987331]
750,[2091389.74567136],[-97.83894232]
850,[1833403.30738422],[-100.47015562]
950,[1666312.55613906],[-103.34573305]
1050,[1559512.90405692],[-104.09982155]
