Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[12514140.85871981],[-63.27386708]
150,[8249604.87151446],[-62.24811593]
250,[5603547.2803283],[-72.82710524]
350,[4439408.57669415],[-78.67093641]
450,[3150002.71628885],[-86.22711389]
550,[2964608.39627842],[-88.12253313]
650,[2659618.74911233],[-93.48025122]
750,[2347296.62519344],[-93.5529709]
850,[1941264.02941093],[-94.37588888]
950,[1791026.46335875],[-95.24333916]
1050,[1583297.37581022],[-98.57165125]
