Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[14057775.04510524],[-67.99825153]
150,[7888047.18783071],[-63.51144974]
250,[5462268.52693246],[-72.48190381]
350,[4221838.98039951],[-78.04018519]
450,[3456825.17461815],[-81.36652136]
550,[2909267.36257019],[-84.42788328]
650,[2750994.78542432],[-88.8300962]
750,[2163638.5930836],[-90.40430944]
850,[1977630.28548923],[-92.69281507]
950,[1842745.34179499],[-94.46994288]
1050,[1642105.5361361],[-95.23556116]
