Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[16218730.75051828],[-31.80868604]
150,[8952716.07077508],[-64.88364938]
250,[6109165.35021915],[-72.53877223]
350,[5816806.25205762],[-88.51167643]
450,[3888978.02781347],[-93.23667716]
550,[3313228.02608564],[-95.92326051]
650,[2954874.89983016],[-101.71069083]
750,[2522329.07575167],[-104.51753601]
850,[2228886.64000735],[-108.75285198]
950,[1965194.241416],[-112.05518719]
1050,[1575244.55621663],[-119.02899714]
