Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[18473456.60302112],[-14.77664118]
150,[7763569.68602341],[-56.68950726]
250,[5508985.2191655],[-66.97728228]
350,[4199213.30031927],[-71.00048614]
450,[3400065.81646793],[-74.75709207]
550,[2830671.33628655],[-77.99659193]
650,[2430034.44793454],[-81.55241517]
750,[2126458.93417378],[-87.61233163]
850,[2170179.46941581],[-97.10167609]
950,[1986404.13569658],[-102.70127421]
1050,[1901141.86183433],[-111.29280018]
