Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[172922.33155984],[-24.26942346]
150,[30963.51590513],[-45.210547]
250,[25868.91708557],[-33.64579588]
350,[24154.64340575],[-27.78572309]
450,[23083.44700882],[-25.12278805]
550,[22621.82040994],[-23.50280341]
650,[21665.27107546],[-22.95856716]
750,[21340.83476251],[-22.80999622]
850,[21326.25560599],[-22.86872121]
950,[20829.16991525],[-23.23546683]
1050,[20326.39990528],[-23.74386236]
