Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[14736008.54920978],[-62.18284885]
150,[8083158.54441881],[-61.8552]
250,[5545741.37089411],[-71.96540379]
350,[4293033.25457724],[-78.33324866]
450,[3465002.27343103],[-83.95893788]
550,[2908989.13983144],[-88.1443133]
650,[2377248.33906011],[-91.59309727]
750,[2128509.15718698],[-96.04503411]
850,[1860192.91729031],[-99.07831008]
950,[1708843.19613393],[-101.70108598]
1050,[1505311.1125372],[-105.43477094]
