Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[168597.21838982],[-86.38099896]
150,[30487.82511042],[-44.70239992]
250,[25673.22295319],[-33.73474786]
350,[23902.02459857],[-28.000742]
450,[22665.86631455],[-25.40597654]
550,[22359.230003],[-23.60273405]
650,[21536.29612654],[-23.01905747]
750,[21181.75957536],[-23.01029648]
850,[21015.0020952],[-23.03047468]
950,[20806.49098908],[-23.34740623]
1050,[20459.44154865],[-23.73992885]
