Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[22057627.30135963],[-31.56269928]
150,[7597661.08385322],[-64.44350188]
250,[4910922.21612691],[-72.6057794]
350,[3850291.88680477],[-77.94225981]
450,[3122380.88631279],[-83.50784443]
550,[2634043.0225707],[-88.09516516]
650,[2191696.85358497],[-92.55641793]
750,[1919706.68951362],[-95.79882856]
850,[1695939.55803913],[-98.97007075]
950,[1546676.15185011],[-101.18883982]
1050,[1408460.23712449],[-103.42450139]
