Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[230487.76189909],[-35.62578771]
150,[187190.41873876],[-16.80975859]
250,[166513.14474072],[-14.71606213]
350,[177577.86161834],[-14.12432603]
450,[161055.59222019],[-14.71055543]
550,[159101.94927325],[-15.39428105]
650,[153390.19376151],[-16.62652283]
750,[157769.99165906],[-17.91872092]
850,[144158.60640376],[-19.15719616]
950,[173162.52371568],[-18.22611457]
1050,[172945.74681521],[-19.56619213]
