Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[21586659.75406754],[-50.38279327]
150,[8714043.23712483],[-65.54764819]
250,[5479882.47251915],[-72.30785779]
350,[4242276.28042133],[-77.76605883]
450,[3466461.50576626],[-81.32390759]
550,[2896790.84334629],[-84.4161615]
650,[2487428.52418846],[-88.94091449]
750,[2371685.14228592],[-90.3997267]
850,[2060821.07001592],[-92.53642469]
950,[1837786.34535308],[-93.94040647]
1050,[1691342.76813632],[-95.43579079]
