Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[12020180.74649425],[-45.29967791]
150,[6251888.2956086],[-50.39387572]
250,[4843397.69488402],[-64.7976628]
350,[3952822.33087881],[-71.13999619]
450,[3301419.05462632],[-76.79766405]
550,[2844160.41247793],[-80.36682877]
650,[2429005.20563071],[-84.0192458]
750,[1727181.73945642],[-85.79996544]
850,[1546228.78847669],[-88.10719145]
950,[1367837.94041751],[-89.94455633]
1050,[1208263.80917794],[-92.38939093]
